,driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
561,14,25,00:46.7,Normal,-91.32,41.71,14|25|9223370572464729146,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
562,13,89,00:46.7,Normal,-89.29,41.85,13|89|9223370572464729095,3.66e+18,Joe Niemiec,927636994,Des Moines to Chicago.kml,2016-05-27-22
563,31,18,00:46.8,Normal,-87.67,41.87,31|18|9223370572464728995,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
564,23,68,00:46.9,Normal,-89.91,40.86,23|68|9223370572464728886,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
565,26,57,00:47.0,Normal,-95.76,36.18,26|57|9223370572464728806,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
566,16,12,00:47.2,Normal,-90.29,40.96,16|12|9223370572464728565,3.66e+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
567,28,39,00:47.5,Overspeed,-94.28,39.53,28|39|9223370572464728273,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
568,10,85,00:47.6,Normal,-95.99,36.17,10|85|9223370572464728256,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
569,19,26,00:47.6,Normal,-94.22,35.5,19|26|9223370572464728164,3.66e+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
570,21,109,00:47.7,Normal,-88.42,41.11,21|109|9223370572464728096,3.66e+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
571,26,57,00:47.8,Normal,-95.99,36.17,26|57|9223370572464728036,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
572,16,12,00:48.0,Normal,-89.91,40.86,16|12|9223370572464727766,3.66e+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
573,28,39,00:48.5,Normal,-94.24,39.63,28|39|9223370572464727326,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
574,29,66,00:48.6,Normal,-94.88,35.47,29|66|9223370572464727255,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
575,24,97,00:48.6,Lane Departure,-89.17,40.38,24|97|9223370572464727226,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
576,21,109,00:48.7,Normal,-88.77,40.76,21|109|9223370572464727146,3.66e+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
577,18,16,00:49.0,Normal,-94.25,39.73,18|16|9223370572464726855,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
578,13,89,00:49.2,Normal,-88.64,42.21,13|89|9223370572464726636,3.66e+18,Joe Niemiec,927636994,Des Moines to Chicago.kml,2016-05-27-22
579,17,15,00:49.3,Normal,-90.67,38.82,17|15|9223370572464726535,3.66e+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
580,10,85,00:49.4,Normal,-95.76,36.18,10|85|9223370572464726395,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
581,19,26,00:49.4,Normal,-94.88,35.47,19|26|9223370572464726386,3.66e+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
582,23,68,00:49.6,Normal,-89.74,39.1,23|68|9223370572464726175,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
583,14,25,00:50.0,Normal,-91.78,42.23,14|25|9223370572464725795,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
584,22,87,00:50.1,Normal,-89.17,40.38,22|87|9223370572464725734,3.66e+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
585,24,97,00:50.1,Normal,-88.42,41.11,24|97|9223370572464725666,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
586,30,58,00:50.2,Normal,-88.96,42.25,30|58|9223370572464725616,3.66e+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
587,29,66,00:50.4,Normal,-95.3,35.64,29|66|9223370572464725454,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
588,15,51,00:50.6,Normal,-90.2,38.65,15|51|9223370572464725246,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
589,16,12,00:50.8,Normal,-89.74,39.1,16|12|9223370572464725016,3.66e+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
590,24,97,00:50.9,Normal,-88.07,41.48,24|97|9223370572464724885,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
591,23,68,00:51.3,Normal,-89.17,40.38,23|68|9223370572464724545,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
592,19,26,00:51.3,Normal,-95.3,35.64,19|26|9223370572464724516,3.66e+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
593,29,66,00:51.3,Normal,-95.42,35.87,29|66|9223370572464724505,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
594,18,16,00:51.6,Normal,-93.6,39.77,18|16|9223370572464724176,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
595,31,18,00:51.7,Normal,-89.74,39.1,31|18|9223370572464724115,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
596,22,87,00:51.8,Normal,-88.42,41.11,22|87|9223370572464724045,3.66e+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
597,20,41,00:52.0,Normal,-87.66,41.89,20|41|9223370572464723765,3.66e+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
598,23,68,00:52.2,Normal,-88.77,40.76,23|68|9223370572464723596,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
599,21,109,00:52.3,Normal,-90.2,38.65,21|109|9223370572464723476,3.66e+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
600,15,51,00:52.5,Normal,-89.63,39.84,15|51|9223370572464723305,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
601,18,16,00:52.5,Normal,-93.33,39.77,18|16|9223370572464723296,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
602,28,39,00:52.7,Normal,-93.33,39.77,28|39|9223370572464723125,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
603,30,58,00:53.0,Normal,-88.02,42.04,30|58|9223370572464722786,3.66e+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
604,26,57,00:53.1,Normal,-95.14,36.66,26|57|9223370572464722706,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
605,32,42,00:53.1,Normal,-94.37,38.0,32|42|9223370572464722675,3.66e+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
606,24,97,00:53.4,Normal,-88.07,41.48,24|97|9223370572464722406,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
607,14,25,00:53.5,Normal,-91.05,41.72,14|25|9223370572464722316,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
608,17,15,00:53.6,Normal,-90.41,38.75,17|15|9223370572464722225,3.66e+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
609,32,42,00:54.0,Normal,-94.35,38.33,32|42|9223370572464721761,3.66e+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
610,15,51,00:54.1,Normal,-88.77,40.76,15|51|9223370572464721742,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
611,25,96,00:54.1,Normal,-90.07,35.68,25|96|9223370572464721706,3.66e+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
612,21,109,00:54.2,Normal,-89.74,39.1,21|109|9223370572464721655,3.66e+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
613,31,18,00:54.4,Normal,-89.74,39.1,31|18|9223370572464721395,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
614,19,26,00:54.8,Normal,-95.99,36.17,19|26|9223370572464721036,3.66e+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
615,30,58,00:54.9,Normal,-87.66,41.89,30|58|9223370572464720893,3.66e+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
616,16,12,00:55.0,Normal,-88.07,41.48,16|12|9223370572464720846,3.66e+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
617,28,39,00:55.2,Normal,-92.74,39.76,28|39|9223370572464720628,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
618,14,25,00:55.2,Normal,-90.44,41.54,14|25|9223370572464720606,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
619,31,18,00:55.3,Normal,-89.63,39.84,31|18|9223370572464720465,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
620,17,15,00:55.5,Normal,-90.67,38.82,17|15|9223370572464720306,3.66e+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
621,23,68,00:55.8,Normal,-87.67,41.87,23|68|9223370572464720032,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
622,20,41,00:55.8,Normal,-88.96,42.25,20|41|9223370572464720004,3.66e+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
623,29,66,00:55.9,Normal,-96.44,36.23,29|66|9223370572464719896,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
624,18,16,00:56.0,Normal,-92.57,39.77,18|16|9223370572464719846,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
625,31,18,00:56.3,Normal,-89.17,40.38,31|18|9223370572464719485,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
626,19,26,59:21.7,Normal,-97.36,37.69,19|26|9223370572464814125,3.66e+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
627,20,41,59:21.7,Normal,-93.58,41.62,20|41|9223370572464814083,3.66e+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
628,29,66,59:21.7,Normal,-97.36,37.69,29|66|9223370572464814100,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
629,10,85,59:21.7,Normal,-90.18,38.64,10|85|9223370572464814076,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
630,32,42,59:21.8,Normal,-90.04,35.19,32|42|9223370572464814053,3.66e+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
631,26,57,59:21.7,Normal,-90.18,38.64,26|57|9223370572464814057,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
632,17,15,59:22.3,Normal,-90.41,38.75,17|15|9223370572464813465,3.66e+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
633,21,109,59:22.3,Normal,-94.46,37.16,21|109|9223370572464813476,3.66e+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
634,30,58,59:22.5,Normal,-93.36,41.69,30|58|9223370572464813303,3.66e+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
635,10,85,59:22.5,Normal,-90.34,38.58,10|85|9223370572464813265,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
636,15,51,59:22.6,Normal,-90.37,35.21,15|51|9223370572464813255,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
637,23,68,59:23.1,Normal,-90.29,40.96,23|68|9223370572464812691,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
638,22,87,59:23.2,Normal,-90.68,35.12,22|87|9223370572464812635,3.66e+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
639,11,74,59:23.3,Normal,-89.63,39.84,11|74|9223370572464812506,3.66e+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
640,24,97,59:23.4,Normal,-89.63,39.84,24|97|9223370572464812427,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
641,32,42,59:23.4,Normal,-90.68,35.12,32|42|9223370572464812416,3.66e+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
642,12,104,59:23.4,Normal,-90.24,38.0,12|104|9223370572464812386,3.66e+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
643,23,68,59:24.0,Normal,-90.44,41.54,23|68|9223370572464811846,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
644,28,39,59:24.1,Normal,-90.14,39.76,28|39|9223370572464811726,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
645,19,26,59:24.2,Normal,-97.32,37.15,19|26|9223370572464811641,3.66e+18,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-27-22
646,18,16,59:24.2,Normal,-90.14,39.76,18|16|9223370572464811616,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
647,10,85,59:24.3,Normal,-90.69,38.5,10|85|9223370572464811535,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
648,26,57,59:24.3,Normal,-90.69,38.5,26|57|9223370572464811483,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
649,23,68,59:24.9,Normal,-90.7,41.62,23|68|9223370572464810942,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
650,28,39,59:25.0,Normal,-90.24,39.72,28|39|9223370572464810766,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
651,12,104,59:25.1,Normal,-89.71,37.47,12|104|9223370572464810746,3.66e+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
652,15,51,59:25.2,Normal,-91.14,34.96,15|51|9223370572464810645,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
653,10,85,59:25.2,Normal,-90.86,38.46,10|85|9223370572464810615,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
654,11,74,59:25.7,Normal,-88.42,41.11,11|74|9223370572464810155,3.66e+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
655,12,104,59:25.8,Normal,-89.56,37.2,12|104|9223370572464809983,3.66e+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
656,28,39,59:25.9,Normal,-90.24,39.72,28|39|9223370572464809922,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
657,32,42,59:25.9,Normal,-91.38,34.83,32|42|9223370572464809902,3.66e+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
658,10,85,59:26.0,Normal,-91.07,38.31,10|85|9223370572464809855,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
659,24,97,59:26.0,Normal,-88.42,41.11,24|97|9223370572464809774,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
660,26,57,59:26.2,Normal,-91.07,38.31,26|57|9223370572464809646,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
661,18,16,59:26.6,Normal,-90.37,39.71,18|16|9223370572464809176,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
662,21,109,59:26.7,Normal,-94.38,38.67,21|109|9223370572464809106,3.66e+18,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
663,13,89,59:26.9,Normal,-91.94,41.71,13|89|9223370572464808931,3.66e+18,Joe Niemiec,927636994,Des Moines to Chicago.kml,2016-05-27-22
664,15,51,59:27.0,Normal,-91.74,34.89,15|51|9223370572464808856,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
665,14,25,59:26.9,Normal,-94.38,38.67,14|25|9223370572464808915,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
666,11,74,59:27.4,Normal,-87.67,41.87,11|74|9223370572464808415,3.66e+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
667,12,104,59:27.4,Normal,-89.65,36.37,12|104|9223370572464808409,3.66e+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
668,17,15,59:27.6,Normal,-91.19,38.83,17|15|9223370572464808225,3.66e+18,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-27-22
669,10,85,59:27.6,Normal,-91.3,38.14,10|85|9223370572464808196,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
670,15,51,59:27.9,Normal,-91.93,34.81,15|51|9223370572464807937,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
671,29,66,59:28.0,Normal,-97.14,36.41,29|66|9223370572464807784,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
672,18,16,59:28.2,Normal,-90.63,39.7,18|16|9223370572464807596,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
673,27,105,59:28.4,Normal,-91.33,38.87,27|105|9223370572464807393,3.66e+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
674,22,87,59:28.4,Normal,-92.09,34.8,22|87|9223370572464807385,3.66e+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
675,32,42,59:28.6,Normal,-92.09,34.8,32|42|9223370572464807235,3.66e+18,Ryan Templeton,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
676,24,97,59:28.7,Normal,-87.67,41.87,24|97|9223370572464807096,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
677,11,74,59:29.1,Overspeed,-88.07,41.48,11|74|9223370572464806746,3.66e+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
678,18,16,59:29.1,Normal,-90.79,39.69,18|16|9223370572464806675,3.66e+18,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-27-22
679,10,85,59:29.2,Normal,-91.55,38.04,10|85|9223370572464806576,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
680,28,39,59:29.3,Normal,-90.79,39.69,28|39|9223370572464806549,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
681,14,25,59:29.6,Normal,-94.59,39.1,14|25|9223370572464806244,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
682,24,97,59:29.7,Normal,-88.07,41.48,24|97|9223370572464806156,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
683,31,18,59:29.8,Normal,-94.59,39.1,31|18|9223370572464806034,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
684,29,66,59:29.8,Normal,-96.68,36.2,29|66|9223370572464805986,3.66e+18,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-27-22
685,10,85,59:30.2,Normal,-91.69,37.99,10|85|9223370572464805615,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
686,28,39,59:30.2,Normal,-90.97,39.72,28|39|9223370572464805575,3.66e+18,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-27-22
687,30,58,59:30.7,Normal,-90.64,41.56,30|58|9223370572464805156,3.66e+18,Dan Rice,160779139,Des Moines to Chicago Route 2,2016-05-27-22
688,26,57,59:30.7,Normal,-91.69,37.99,26|57|9223370572464805145,3.66e+18,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-27-22
689,11,74,59:30.8,Normal,-88.77,40.76,11|74|9223370572464804985,3.66e+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
690,27,105,59:31.0,Normal,-92.03,38.97,27|105|9223370572464804804,3.66e+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
691,20,41,59:31.1,Normal,-90.2,41.59,20|41|9223370572464804736,3.66e+18,Chris Harris,160779139,Des Moines to Chicago Route 2,2016-05-27-22
692,14,25,59:31.2,Normal,-94.38,38.67,14|25|9223370572464804565,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
693,25,96,59:31.4,Normal,-90.07,35.1,25|96|9223370572464804366,3.66e+18,Jean-Philippe Player,371182829,Memphis to Little Rock,2016-05-27-22
694,31,18,59:31.5,Normal,-94.38,38.67,31|18|9223370572464804355,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
695,23,68,59:31.7,Normal,-91.47,41.74,23|68|9223370572464804115,3.66e+18,Adam Diaz,160405074,Joplin to Kansas City Route 2,2016-05-27-22
696,22,87,59:31.8,Normal,-91.93,34.81,22|87|9223370572464804010,3.66e+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
697,27,105,59:31.9,Normal,-92.22,38.96,27|105|9223370572464803866,3.66e+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
698,14,25,59:32.2,Normal,-94.35,38.33,14|25|9223370572464803565,3.66e+18,Adis Cesir,160405074,Joplin to Kansas City Route 2,2016-05-27-22
699,13,89,59:32.3,Normal,-89.88,41.77,13|89|9223370572464803545,3.66e+18,Joe Niemiec,927636994,Des Moines to Chicago.kml,2016-05-27-22
700,15,51,59:32.6,Normal,-91.93,34.81,15|51|9223370572464803256,3.66e+18,Rohit Bakshi,1384345811,Joplin to Kansas City,2016-05-27-22
701,12,104,59:32.6,Normal,-90.24,35.35,12|104|9223370572464803215,3.66e+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
702,11,74,59:32.7,Normal,-89.63,39.84,11|74|9223370572464803156,3.66e+18,Jamie Engesser,1567254452,Saint Louis to Memphis Route2,2016-05-27-22
703,10,85,59:32.9,Normal,-92.31,37.81,10|85|9223370572464802956,3.66e+18,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-27-22
704,13,89,59:33.1,Normal,-89.6,41.76,13|89|9223370572464802695,3.66e+18,Joe Niemiec,927636994,Des Moines to Chicago.kml,2016-05-27-22
705,24,97,59:33.3,Normal,-89.63,39.84,24|97|9223370572464802485,3.66e+18,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-27-22
706,16,12,59:33.4,Normal,-91.32,41.71,16|12|9223370572464802456,3.66e+18,Tom McCuch,1961634315,Saint Louis to Memphis,2016-05-27-22
707,12,104,59:33.6,Normal,-90.07,35.68,12|104|9223370572464802256,3.66e+18,Paul Codding,24929475,Peoria to Ceder Rapids,2016-05-27-22
708,22,87,59:33.7,Normal,-91.38,34.83,22|87|9223370572464802106,3.66e+18,Nadeem Asghar,1198242881, Saint Louis to Chicago Route2,2016-05-27-22
709,27,105,59:33.8,Normal,-92.53,38.98,27|105|9223370572464801995,3.66e+18,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-27-22
710,31,18,59:33.9,Normal,-94.3,37.66,31|18|9223370572464801952,3.66e+18,Rommel Garcia,1594289134,Memphis to Little Rock Route 2,2016-05-27-22
